Timestamp,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed
1961-07-11,3.060,Yes,1130.000,Yes
1961-07-12,3.000,Yes,1100.000,Yes
1961-07-13,2.970,Yes,1080.000,Yes
1961-07-14,2.970,Yes,1080.000,Yes
1961-07-15,2.940,Yes,1060.000,Yes
1961-07-16,2.930,Yes,1060.000,Yes
1961-07-17,2.930,Yes,1060.000,Yes
1961-07-18,2.930,Yes,1060.000,Yes
1961-07-19,2.930,Yes,1060.000,Yes
1961-07-20,2.940,Yes,1060.000,Yes
1961-07-21,2.940,Yes,1060.000,Yes
1961-07-22,2.940,Yes,1060.000,Yes
1961-07-23,2.940,Yes,1060.000,Yes
1961-07-24,2.780,Yes,975.000,Yes
1961-07-25,2.750,Yes,975.000,Yes
1961-07-26,2.750,Yes,975.000,Yes
1961-07-27,2.750,Yes,975.000,Yes
1961-07-28,2.750,Yes,1010.000,Yes
1961-07-29,3.020,Yes,1240.000,Yes
1961-07-30,3.960,Yes,1890.000,Yes
1961-07-31,4.360,Yes,2230.000,Yes
1961-08-01,6.100,Yes,3620.000,Yes
1961-08-02,6.860,Yes,3970.000,Yes
1961-08-03,6.860,Yes,3970.000,Yes
1961-08-04,6.860,Yes,3970.000,Yes
1961-08-05,6.920,Yes,4050.000,Yes
1961-08-06,6.920,Yes,4050.000,Yes
1961-08-07,6.920,Yes,4050.000,Yes
1961-08-08,7.200,Yes,4050.000,Yes
1961-08-09,7.240,Yes,4060.000,Yes
1961-08-10,7.360,Yes,4080.000,Yes
1961-08-11,7.360,Yes,4080.000,Yes
1961-08-12,7.360,Yes,4080.000,Yes
1961-08-13,7.360,Yes,4080.000,Yes
1961-08-14,7.200,Yes,3930.000,Yes
1961-08-15,7.200,Yes,3930.000,Yes
1961-08-16,7.200,Yes,3930.000,Yes
1961-08-17,7.200,Yes,3930.000,Yes
1961-08-18,7.530,Yes,4110.000,Yes
1961-08-19,8.040,Yes,4490.000,Yes
1961-08-20,8.590,Yes,4940.000,Yes
1961-08-21,8.590,Yes,4940.000,Yes
1961-08-22,8.600,Yes,4940.000,Yes
1961-08-23,8.720,Yes,4960.000,Yes
1961-08-24,8.780,Yes,4960.000,Yes
1961-08-25,8.720,Yes,4940.000,Yes
1961-08-26,8.600,Yes,4820.000,Yes
1961-08-27,8.470,Yes,4600.000,Yes
1961-08-28,8.340,Yes,4040.000,Yes
1961-08-29,7.970,Yes,3610.000,Yes
1961-08-30,7.670,Yes,3120.000,Yes
1961-08-31,7.320,Yes,3030.000,Yes
1961-09-01,7.060,Yes,3030.000,Yes
1961-09-02,7.060,Yes,3030.000,Yes
1961-09-03,7.000,Yes,3030.000,Yes
1961-09-04,6.990,Yes,3500.000,Yes
1961-09-05,6.990,Yes,3640.000,Yes
1961-09-06,7.000,Yes,3740.000,Yes
1961-09-07,7.080,Yes,3810.000,Yes
1961-09-08,7.080,Yes,3810.000,Yes
1961-09-09,7.010,Yes,3760.000,Yes
1961-09-10,7.010,Yes,3760.000,Yes
1961-09-11,7.010,Yes,3760.000,Yes
1961-09-12,6.760,Yes,3570.000,Yes
1961-09-13,6.650,Yes,3480.000,Yes
1961-09-14,6.500,Yes,3300.000,Yes
1961-09-15,6.410,Yes,3180.000,Yes
1961-09-16,6.400,Yes,3120.000,Yes
1961-09-17,6.200,Yes,2900.000,Yes
1961-09-18,5.990,Yes,2690.000,Yes
1961-09-19,5.830,Yes,2520.000,Yes
1961-09-20,5.380,Yes,2140.000,Yes
1961-09-21,5.380,Yes,2140.000,Yes
1961-09-22,5.380,Yes,2140.000,Yes
1961-09-23,5.380,Yes,2140.000,Yes
1961-09-24,5.550,Yes,2350.000,Yes
1961-09-25,6.530,Yes,3380.000,Yes
1961-09-26,6.990,Yes,3660.000,Yes
1961-09-27,6.990,Yes,3660.000,Yes
1961-09-28,6.990,Yes,3660.000,Yes
1961-09-29,6.990,Yes,3660.000,Yes
1961-09-30,6.990,Yes,3660.000,Yes
1961-10-01,6.990,Yes,3660.000,Yes
1961-10-02,6.990,Yes,3660.000,Yes
1961-10-03,7.570,Yes,3970.000,Yes
1961-10-04,7.570,Yes,3970.000,Yes
1961-10-05,7.640,Yes,4110.000,Yes
1961-10-06,7.940,Yes,4130.000,Yes
1961-10-07,7.990,Yes,4280.000,Yes
1961-10-08,7.940,Yes,4110.000,Yes
1961-10-09,7.700,Yes,3970.000,Yes
1961-10-10,7.700,Yes,3730.000,Yes
1961-10-11,7.700,Yes,3670.000,Yes
1961-10-12,6.770,Yes,2890.000,Yes
1961-10-13,5.970,Yes,2300.000,Yes
1961-10-14,5.850,Yes,2210.000,Yes
1961-10-15,5.570,Yes,2020.000,Yes
1961-10-16,5.550,Yes,2020.000,Yes
1961-10-17,5.550,Yes,2000.000,Yes
1961-10-18,5.510,Yes,1970.000,Yes
1961-10-19,4.970,Yes,1670.000,Yes
1961-10-20,4.940,Yes,1630.000,Yes
1961-10-21,4.840,Yes,1580.000,Yes
1961-10-22,4.760,Yes,1580.000,Yes
1961-10-23,4.710,Yes,1480.000,Yes
1961-10-24,4.340,Yes,1360.000,Yes
1961-10-25,4.200,Yes,1300.000,Yes
1961-10-26,4.170,Yes,1300.000,Yes
1961-10-27,3.900,Yes,1160.000,Yes
1961-10-28,3.700,Yes,1050.000,Yes
1961-10-29,3.580,Yes,990.000,Yes
1961-10-30,3.450,Yes,930.000,Yes
1961-10-31,3.300,Yes,865.000,Yes
1961-11-01,3.200,Yes,820.000,Yes
1961-11-02,3.170,Yes,810.000,Yes
1961-11-03,3.100,Yes,785.000,Yes
1961-11-04,3.050,Yes,766.000,Yes
1961-11-05,2.990,Yes,748.000,Yes
