Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,987101,Water Level,Manual,1985-07-29T00:00Z,0.18,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-30T00:00Z,0.23,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-31T00:00Z,0.31,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-01T00:00Z,0.32,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-02T00:00Z,0.32,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-03T00:00Z,0.33,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-04T00:00Z,0.31,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-05T00:00Z,0.31,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-06T00:00Z,0.27,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-07T00:00Z,0.2,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-08T00:00Z,0.16,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-09T00:00Z,0.09,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-10T00:00Z,0.04,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-11T00:00Z,0.09,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-12T00:00Z,0.14,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-13T00:00Z,0.19,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-14T00:00Z,0.21,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-15T00:00Z,0.28,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-16T00:00Z,0.35,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-17T00:00Z,0.4,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-18T00:00Z,0.42,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-19T00:00Z,0.43,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-20T00:00Z,0.42,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-21T00:00Z,0.37,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-22T00:00Z,0.35,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-23T00:00Z,0.31,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-24T00:00Z,0.24,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-25T00:00Z,0.18,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-26T00:00Z,0.23,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-08-27T00:00Z,0.3,m,O,Raw - Not Yet Reviewed,Unverified data
